text,label,intent_name
Can you tell me why I wasn't able to complete my transfer?,35,failed_transfer
How can you assist on verifying my identity?,69,verify_my_identity
Why can't I use my card?,14,card_not_working
How can I dispute a debit transaction?,28,direct_debit_payment_not_recognised
Can I have my money refunded for an item,52,request_refund
When will my account receive the money?,67,transfer_timing
I am having trouble withdrawing cash.,26,declined_cash_withdrawal
I think my card has been compromised in some way.,22,compromised_card
I've made a bank transfer but the money doesn't seem to be in my account.,5,balance_not_updated_after_bank_transfer
Can friends transfer money to each other?,50,receiving_money
I think I lost my phone.  Is there a way to prevent anyone from getting into my account on it?,42,lost_or_stolen_phone
My new card has not been delivered to my home yet. What is going on?,11,card_arrival
What's the wait time for European transfers?,67,transfer_timing
"My money is gone. I had topped up recently and saw it was there and went through, but now it's disappeared, what is happening?",61,top_up_reverted
Explain the activation method for this card,0,activate_my_card
How long do I have  to wait for my transaction to be completed?,66,transfer_not_received_by_recipient
"If I don't live in the UK, can I still get a card?",24,country_support
I have tried a couple of times to make a purchase and my card keeps getting declined. Why do you keep denying my transfers? I have already tried a couple of times and it's not working.,27,declined_transfer
What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.,75,wrong_amount_of_cash_received
Where do I go to see the source of my available money?,70,verify_source_of_funds
withdrawal pending meaning?,46,pending_cash_withdrawal
"There are a couple payments with my card shown in the app that i really make myself. What's going on with this, maybe someone has access to my card?!",16,card_payment_not_recognised
I'm concerned because my cash withdrawal is pending.,46,pending_cash_withdrawal
"My salary is in GBP, is this something I need to configure?",50,receiving_money
My transfer is failing when I try to do it.,35,failed_transfer
I did not set up a direct debit I have,28,direct_debit_payment_not_recognised
What happens if I deposit a cheque accidentally?,6,balance_not_updated_after_cheque_or_cash_deposit
Why have I been charged a small fee to use my card?,15,card_payment_fee_charged
I was charged an additional amount of money for making a purchase with my card,15,card_payment_fee_charged
Can you tell me why my transfer is pending still?,48,pending_transfer
I think my card is being used by someone else to make purchases that I didn't authorize! I checked my account and see that there have been quite a few purchases over the last two days that I have no idea where they came from. We need to freeze my card now! And I need to find a way to get my money back.,16,card_payment_not_recognised
The exchange rate was incorrect for an item I bought.,17,card_payment_wrong_exchange_rate
You shorted me money when I tried to make a withdrawal.,75,wrong_amount_of_cash_received
Can you tell me why my top-up failed?,59,top_up_failed
I have exceeded all my PIN tries,49,pin_blocked
How can I lookup the source for my available money?,70,verify_source_of_funds
Which flat currencies do you support for holding and exchange?,36,fiat_currency_support
What do I have to do to get a Visa card?,73,visa_or_mastercard
What do I do to activate?,0,activate_my_card
Why am I not allowed to transfer money to my cryptocurrency exchange?,7,beneficiary_not_allowed
How can I change to my married name?,30,edit_personal_details
Why doesn't my passcode work?,44,passcode_forgotten
My card is about to expire.  Where do I get a new one.,9,card_about_to_expire
why is my top up failing,59,top_up_failed
How is an exchange rate calculated?,32,exchange_rate
I have been charged an extra fee when buying from your store. Why is this?,15,card_payment_fee_charged
I just had a wedding and I want to take my spouses name.,30,edit_personal_details
Can I change my PIN if I want to?,21,change_pin
How can I information on my limit for top-ups?,60,top_up_limits
I would like an extra card.,39,getting_spare_card
How can I revert a transaction from this morning?,8,cancel_transfer
How do you do exchanges?,32,exchange_rate
Why is there an extra charge of 1 dollar on my statement?,34,extra_charge_on_statement
What is the fee for a cash withdrawal?,19,cash_withdrawal_charge
Changing my PIN,21,change_pin
When are cards shipped?,12,card_delivery_estimate
"For adding money, which currencies do you accept?",54,supported_cards_and_currencies
There is an odd payment in my statement,16,card_payment_not_recognised
Is there a limit on making disposable cards?,29,disposable_card_limits
I transferred some money but it is not here yet,66,transfer_not_received_by_recipient
How can I open an account for my children?,1,age_limit
Can I withdraw money in my hometown currency while on holiday without any additional fees?,76,wrong_exchange_rate_for_cash_withdrawal
How do I terminate my account.,55,terminate_account
What do I do to get ahold of my own card?,43,order_physical_card
I'd prefer Mastercard.,73,visa_or_mastercard
I need to know how much it costs to transfer funds.,64,transfer_fee_charged
"You will hear back from us about your verification results in 10 minutes to a one hour timeframe.  If these verification results do fail, please double-check to make sure your images are clear and have no glare or blur; your photos need to be fully readable.  You need to be 18 years of age or older and a resident of Switzerland or the European Economic Area to create an account.",68,unable_to_verify_identity
Do you charge if I use a European bank card for top up?,57,top_up_by_card_charge
My card is due to expire soon.,9,card_about_to_expire
Can I reactivate my card? I reported it lost and found it this morning in my jacket.,13,card_linking
Is there an option to top up with a cheque?,58,top_up_by_cash_or_cheque
How long does it take for me to get my pin,38,get_physical_card
I'm happy with Mastercard and want to stick with just that credit card.,73,visa_or_mastercard
I want to transfer money with my credit card.,62,topping_up_by_card
My card wont work at an ATM,26,declined_cash_withdrawal
Can I get a card although I'm not in the UK,24,country_support
Why was I charged a fee on a cash withdrawal?,19,cash_withdrawal_charge
"There must have been a mistake, why was I charged an extra pound?",34,extra_charge_on_statement
It seems I need to get information on limits for top-ups.,60,top_up_limits
Verifying the top-up seems like a hassle.,71,verify_top_up
Where's the money from my transfer from Europe?,67,transfer_timing
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?,20,cash_withdrawal_not_recognised
